2870.0	40.0	15.0358378968	3.83574030099
2880.0	40.0	14.5279855872	3.90161040572
2880.0	41.0	15.0236309204	4.25530422889
2890.0	40.0	14.0199228126	3.96748051044
2890.0	41.0	14.567763493	4.3269021688
2900.0	40.0	13.511860038	4.03335061516
2900.0	41.0	14.1116856004	4.39850010872
2910.0	40.0	13.0526251688	4.09850474048
2910.0	41.0	13.6532925916	4.47272330643
2920.0	40.0	12.5933902996	4.163420206
2920.0	41.0	13.1732216766	4.56961918511
2930.0	40.0	12.1343658955	4.22857433132
2930.0	41.0	12.6929402964	4.6665150638
2930.0	42.0	-0.0926046482352	5.76124756508
2940.0	40.0	11.6340903299	4.27964752846
2940.0	41.0	12.2128693814	4.76341094248
2940.0	42.0	0.454604636791	5.73738158511
2950.0	40.0	11.1165566253	4.32499289041
2950.0	41.0	11.7765752091	4.8321449648
2950.0	42.0	1.00181392182	5.71351560514
2960.0	40.0	10.5988124556	4.37009959255
2960.0	41.0	11.3451217344	4.89777640972
2960.0	42.0	1.54902320684	5.68964962517
2970.0	40.0	10.0812787511	4.4152062947
2970.0	41.0	10.9136682596	4.96340785464
2970.0	42.0	2.06866156251	5.69704807896
2980.0	40.0	9.6294101607	4.499453204
2980.0	41.0	10.4822147849	5.02903929956
2980.0	42.0	2.57019991875	5.72497127553
2990.0	40.0	9.17754157033	4.5837001133
2990.0	41.0	10.0448682871	5.00660527839
2990.0	42.0	3.07152780987	5.75313313189
3000.0	40.0	8.72567297996	4.6679470226
3000.0	41.0	9.60689039397	4.97438620543
3000.0	42.0	3.56822546859	5.77676045206
3010.0	40.0	8.26706950609	4.7481367153
3010.0	41.0	9.16891250084	4.94216713247
3010.0	42.0	4.04598126744	5.78320426666
3020.0	40.0	7.80404626491	4.82570115021
3020.0	41.0	8.73787995632	4.92999548268
3020.0	42.0	4.5239475314	5.78964808125
3030.0	40.0	7.34102302374	4.90326558511
3030.0	41.0	8.3350497365	4.9982521854
3030.0	42.0	5.00170333025	5.79609189584
3030.0	43.0	14.7361355807	4.60207691787
3040.0	40.0	6.87799978256	4.98083002002
3040.0	41.0	7.93221951668	5.06650888812
3040.0	42.0	5.49313936123	5.80229705063
3040.0	43.0	14.0611739741	4.65147949642
3040.0	44.0	0.300754641655	4.86603465636
3040.0	45.0	0.112809298759	4.1629428864
3050.0	40.0	6.44023235454	5.02736868096
3050.0	41.0	7.52917883174	5.13452693104
3050.0	42.0	5.99825562433	5.80826354563
3050.0	43.0	13.3862123675	4.70088207496
3050.0	44.0	0.781667417149	4.84049805779
3050.0	45.0	0.6690685835	4.06055783232
3060.0	40.0	6.01930213529	5.05314393933
3060.0	41.0	7.10951140315	5.18369084978
3060.0	42.0	6.50337188743	5.81423004062
3060.0	43.0	12.7331391323	4.68560784777
3060.0	44.0	1.26279065775	4.81496145922
3060.0	45.0	1.22511740313	3.95841143805
3070.0	40.0	5.59837191604	5.0789191977
3070.0	41.0	6.68247769572	5.22450167553
